business_personal,business_personal_new,comm_i_term_m,comm_i_term_m_new,currency,currency_new,dist_channel,dist_channel_new,effective_date,effective_date_new,extract_date,extract_date_new,insurer,insurer_new,intermediary_id,intermediary_id_new,intermediary_nm,intermediary_nm_new,intermediary_reg,intermediary_reg_new,intrust,intrust_new,policy_id,policy_id_new,policy_key,policy_key_new
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2022-12-16,2022-12-16,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_40,intermediary_id_40,intermediary_nm_43,intermediary_nm_43,intermediary_reg_42,intermediary_reg_42,intrust_1,intrust_1,530ae5fb-c22d-46fa-ae9a-0631020cc9c0,530ae5fb-c22d-46fa-ae9a-0631020cc9c0,c2eeef1a-0b05-4abd-9cd9-cb8d8e9e027f,c2eeef1a-0b05-4abd-9cd9-cb8d8e9e027f
business_personal_1,business_personal_1,comm_i_term_m_3,comm_i_term_m_3,currency_1,currency_1,dist_channel_1,dist_channel_1,2022-12-28,2022-12-28,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_100,intermediary_id_100,intermediary_nm_105,intermediary_nm_105,intermediary_reg_118,intermediary_reg_118,intrust_1,intrust_1,7238b033-f355-41ca-a3a0-614e6a7b39e1,7238b033-f355-41ca-a3a0-614e6a7b39e1,3b48a56e-f0ab-4557-8aba-df2da8b059fb,3b48a56e-f0ab-4557-8aba-df2da8b059fb
business_personal_1,business_personal_1,comm_i_term_m_2,comm_i_term_m_2,currency_1,currency_1,dist_channel_1,dist_channel_1,2023-02-15,2023-02-15,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_1,intermediary_id_1,intermediary_nm_1,intermediary_nm_1,intermediary_reg_1,intermediary_reg_1,intrust_1,intrust_1,45d0aaf1-c380-4eae-af60-9b08e5ad5524,45d0aaf1-c380-4eae-af60-9b08e5ad5524,fefdf372-9be1-4a48-8766-374fd28e82ae,fefdf372-9be1-4a48-8766-374fd28e82ae
business_personal_1,business_personal_1,comm_i_term_m_2,comm_i_term_m_2,currency_1,currency_1,dist_channel_1,dist_channel_1,2022-12-21,2022-12-21,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_5,intermediary_id_5,intermediary_nm_5,intermediary_nm_5,intermediary_reg_5,intermediary_reg_5,intrust_1,intrust_1,2c31fb82-a42f-41ef-b715-09239a274fb1,2c31fb82-a42f-41ef-b715-09239a274fb1,de8d5e58-c9bf-4cfb-8352-11ca549fed94,de8d5e58-c9bf-4cfb-8352-11ca549fed94
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2023-02-01,2023-02-01,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_2,intermediary_id_2,intermediary_nm_2,intermediary_nm_2,intermediary_reg_2,intermediary_reg_2,intrust_1,intrust_1,17f356e2-839e-4a85-9612-99af22ce1abc,17f356e2-839e-4a85-9612-99af22ce1abc,a0e6182f-6e67-4d2e-906e-e5d18f21b785,a0e6182f-6e67-4d2e-906e-e5d18f21b785
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2023-03-08,2023-03-08,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_45,intermediary_id_45,intermediary_nm_45,intermediary_nm_45,intermediary_reg_45,intermediary_reg_45,intrust_1,intrust_1,0f5af6b0-9ba8-4d84-ad57-fed62c5aa15a,0f5af6b0-9ba8-4d84-ad57-fed62c5aa15a,9303f5fc-7e56-4077-ad1a-7535b2a957b9,9303f5fc-7e56-4077-ad1a-7535b2a957b9
business_personal_1,business_personal_1,comm_i_term_m_2,comm_i_term_m_2,currency_1,currency_1,dist_channel_1,dist_channel_1,2022-12-13,2022-12-13,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_3,intermediary_id_3,intermediary_nm_3,intermediary_nm_3,intermediary_reg_3,intermediary_reg_3,intrust_1,intrust_1,6cdbedfd-fe87-4d8d-b435-7cc8cbb607b1,6cdbedfd-fe87-4d8d-b435-7cc8cbb607b1,d8145cd1-802d-42fe-a8c6-bb52c67a92da,d8145cd1-802d-42fe-a8c6-bb52c67a92da
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2022-11-23,2022-11-23,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_61,intermediary_id_61,intermediary_nm_60,intermediary_nm_60,intermediary_reg_52,intermediary_reg_52,intrust_1,intrust_1,b152a624-d939-4a77-b559-8ed7f4d05c87,b152a624-d939-4a77-b559-8ed7f4d05c87,f3d53886-8c55-4635-b628-372b1e2718be,f3d53886-8c55-4635-b628-372b1e2718be
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2023-01-13,2023-01-13,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_71,intermediary_id_71,intermediary_nm_74,intermediary_nm_74,intermediary_reg_79,intermediary_reg_79,intrust_1,intrust_1,e0ab1076-2e90-44a0-9248-70c8ba881f7e,e0ab1076-2e90-44a0-9248-70c8ba881f7e,1c247597-6823-490e-bbc1-542fe86c974f,1c247597-6823-490e-bbc1-542fe86c974f
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2023-03-08,2023-03-08,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_12,intermediary_id_12,intermediary_nm_12,intermediary_nm_12,intermediary_reg_12,intermediary_reg_12,intrust_1,intrust_1,f9bb66d4-dd81-4aaf-877c-fd1d451bcb4f,f9bb66d4-dd81-4aaf-877c-fd1d451bcb4f,8c09fc7b-79f3-47c9-ab2e-0bcfaff71747,8c09fc7b-79f3-47c9-ab2e-0bcfaff71747
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2023-02-25,2023-02-25,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_11,intermediary_id_11,intermediary_nm_11,intermediary_nm_11,intermediary_reg_11,intermediary_reg_11,intrust_1,intrust_1,39ee3135-8b36-4e73-a802-ba6d62bd8c0f,39ee3135-8b36-4e73-a802-ba6d62bd8c0f,ddd358dc-d350-4396-af9f-3aab2fea06ca,ddd358dc-d350-4396-af9f-3aab2fea06ca
business_personal_1,business_personal_1,comm_i_term_m_2,comm_i_term_m_2,currency_1,currency_1,dist_channel_1,dist_channel_1,2023-03-09,2023-03-09,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_1,intermediary_id_1,intermediary_nm_1,intermediary_nm_1,intermediary_reg_1,intermediary_reg_1,intrust_1,intrust_1,67b52a91-0840-49bc-af00-1883a74ef8c7,67b52a91-0840-49bc-af00-1883a74ef8c7,a4dbf5d5-ef26-44e2-ac26-a2ac4bf2e53d,a4dbf5d5-ef26-44e2-ac26-a2ac4bf2e53d
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2022-11-19,2022-11-19,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_193,intermediary_id_193,intermediary_nm_129,intermediary_nm_129,intermediary_reg_189,intermediary_reg_189,intrust_1,intrust_1,3013dbba-69db-4e00-a587-fbcc3692c536,3013dbba-69db-4e00-a587-fbcc3692c536,0c8a816c-c06b-4acf-b3eb-c38bb7a5277b,0c8a816c-c06b-4acf-b3eb-c38bb7a5277b
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2023-01-25,2023-01-25,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_2,intermediary_id_2,intermediary_nm_2,intermediary_nm_2,intermediary_reg_2,intermediary_reg_2,intrust_1,intrust_1,7f6ffdaa-a691-4beb-8d20-e2d4fb4cd96f,7f6ffdaa-a691-4beb-8d20-e2d4fb4cd96f,7dd82689-78a3-468b-96be-4cc1402c1429,7dd82689-78a3-468b-96be-4cc1402c1429
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2022-12-20,2022-12-20,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_24,intermediary_id_24,intermediary_nm_27,intermediary_nm_27,intermediary_reg_29,intermediary_reg_29,intrust_1,intrust_1,224a2bcb-68e5-4ed1-8cd3-a20a0737f60d,224a2bcb-68e5-4ed1-8cd3-a20a0737f60d,3826ed6b-0625-4f0a-8236-a4e2062b3788,3826ed6b-0625-4f0a-8236-a4e2062b3788
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2023-01-18,2023-01-18,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_144,intermediary_id_144,intermediary_nm_169,intermediary_nm_169,intermediary_reg_199,intermediary_reg_199,intrust_1,intrust_1,1813b299-b379-40f9-8d42-5716a789b5da,1813b299-b379-40f9-8d42-5716a789b5da,51d4c788-0c5d-487b-a838-df5fdca48ada,51d4c788-0c5d-487b-a838-df5fdca48ada
business_personal_1,business_personal_1,comm_i_term_m_2,comm_i_term_m_2,currency_1,currency_1,dist_channel_1,dist_channel_1,2023-03-07,2023-03-07,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_3,intermediary_id_3,intermediary_nm_3,intermediary_nm_3,intermediary_reg_3,intermediary_reg_3,intrust_1,intrust_1,276fa78d-0d47-42dc-8a1f-b0932a1c148b,276fa78d-0d47-42dc-8a1f-b0932a1c148b,844562a7-ac58-4d87-bf7d-a3f1a9a01e79,844562a7-ac58-4d87-bf7d-a3f1a9a01e79
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2023-01-13,2023-01-13,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_460,intermediary_id_460,intermediary_nm_265,intermediary_nm_265,intermediary_reg_413,intermediary_reg_413,intrust_1,intrust_1,a901f874-4e2a-44e6-96bd-d02c07f03221,a901f874-4e2a-44e6-96bd-d02c07f03221,2eab8b6c-1203-4f3b-8e41-da8f59b9eb5c,2eab8b6c-1203-4f3b-8e41-da8f59b9eb5c
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2023-03-07,2023-03-07,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_201,intermediary_id_201,intermediary_nm_175,intermediary_nm_175,intermediary_reg_159,intermediary_reg_159,intrust_1,intrust_1,f13a125c-3d7b-4478-82e8-ccaa91bf9f64,f13a125c-3d7b-4478-82e8-ccaa91bf9f64,5ed7cca9-7b1f-406b-8bc9-44def8bcb368,5ed7cca9-7b1f-406b-8bc9-44def8bcb368
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2023-02-09,2023-02-09,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_293,intermediary_id_293,intermediary_nm_296,intermediary_nm_296,intermediary_reg_349,intermediary_reg_349,intrust_1,intrust_1,bea39ea6-0107-46d8-b047-7d47b6b4b345,bea39ea6-0107-46d8-b047-7d47b6b4b345,b7c8fb63-58a2-4ca3-a392-88b31f1d45f7,b7c8fb63-58a2-4ca3-a392-88b31f1d45f7
business_personal_1,business_personal_1,comm_i_term_m_3,comm_i_term_m_3,currency_1,currency_1,dist_channel_1,dist_channel_1,2023-01-19,2023-01-19,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_4,intermediary_id_4,intermediary_nm_4,intermediary_nm_4,intermediary_reg_4,intermediary_reg_4,intrust_1,intrust_1,a2fa4602-a493-45cc-83b1-f32f8e650e08,a2fa4602-a493-45cc-83b1-f32f8e650e08,ca1aa832-6b1e-48a5-aa5e-30fdb04d63ea,ca1aa832-6b1e-48a5-aa5e-30fdb04d63ea
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2022-11-24,2022-11-24,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_61,intermediary_id_61,intermediary_nm_60,intermediary_nm_60,intermediary_reg_52,intermediary_reg_52,intrust_1,intrust_1,13699544-c931-41fa-a45f-769b587fb01e,13699544-c931-41fa-a45f-769b587fb01e,9ff56a67-bfa6-419b-96bd-442ec0fc6cb7,9ff56a67-bfa6-419b-96bd-442ec0fc6cb7
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2023-02-21,2023-02-21,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_263,intermediary_id_263,intermediary_nm_385,intermediary_nm_385,intermediary_reg_378,intermediary_reg_378,intrust_1,intrust_1,bd8465d6-1d17-4cd7-8841-979ce59b3ff5,bd8465d6-1d17-4cd7-8841-979ce59b3ff5,acfa4ca1-1373-44f8-acfd-b7e873d20dcb,acfa4ca1-1373-44f8-acfd-b7e873d20dcb
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2023-02-27,2023-02-27,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_29,intermediary_id_29,intermediary_nm_31,intermediary_nm_31,intermediary_reg_31,intermediary_reg_31,intrust_1,intrust_1,a68cf12a-c597-443a-90d2-3714202b93c3,a68cf12a-c597-443a-90d2-3714202b93c3,ee46b4af-c4af-47f3-802a-7afcb1e706f0,ee46b4af-c4af-47f3-802a-7afcb1e706f0
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2023-01-07,2023-01-07,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_37,intermediary_id_37,intermediary_nm_37,intermediary_nm_37,intermediary_reg_37,intermediary_reg_37,intrust_1,intrust_1,37cbfa59-5a2f-47fc-858b-56e930bac059,37cbfa59-5a2f-47fc-858b-56e930bac059,5e5b1510-69eb-499c-9f9a-44b69db0b547,5e5b1510-69eb-499c-9f9a-44b69db0b547
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2023-03-08,2023-03-08,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_29,intermediary_id_29,intermediary_nm_31,intermediary_nm_31,intermediary_reg_31,intermediary_reg_31,intrust_1,intrust_1,90c79be0-5a1b-40ce-b376-a75e3af59d9e,90c79be0-5a1b-40ce-b376-a75e3af59d9e,2f64bba8-aafe-4247-98b9-10b4442eadef,2f64bba8-aafe-4247-98b9-10b4442eadef
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2022-12-06,2022-12-06,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_189,intermediary_id_189,intermediary_nm_212,intermediary_nm_212,intermediary_reg_218,intermediary_reg_218,intrust_1,intrust_1,a2dc0c03-cf74-4b79-80cb-71034b1c5a29,a2dc0c03-cf74-4b79-80cb-71034b1c5a29,63f42734-d5d0-4745-b853-29096db255a7,63f42734-d5d0-4745-b853-29096db255a7
business_personal_1,business_personal_1,comm_i_term_m_2,comm_i_term_m_2,currency_1,currency_1,dist_channel_1,dist_channel_1,2023-03-03,2023-03-03,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_9,intermediary_id_9,intermediary_nm_8,intermediary_nm_8,intermediary_reg_9,intermediary_reg_9,intrust_1,intrust_1,8fa9dea8-baf6-46a9-925e-551753bfa6ec,8fa9dea8-baf6-46a9-925e-551753bfa6ec,a59bd5f0-7829-4d74-a4d0-5fea2f20c2f2,a59bd5f0-7829-4d74-a4d0-5fea2f20c2f2
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2022-11-08,2022-11-08,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_10,intermediary_id_10,intermediary_nm_10,intermediary_nm_10,intermediary_reg_10,intermediary_reg_10,intrust_1,intrust_1,48a566e5-afa3-474a-ae41-7e6d4a85fbe6,48a566e5-afa3-474a-ae41-7e6d4a85fbe6,dde99c1c-8893-4fe1-8b94-9a6767ef191c,dde99c1c-8893-4fe1-8b94-9a6767ef191c
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2023-02-08,2023-02-08,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_395,intermediary_id_395,intermediary_nm_475,intermediary_nm_475,intermediary_reg_342,intermediary_reg_342,intrust_1,intrust_1,08b47bc4-e4b3-4c53-b1b0-e869669f96e4,08b47bc4-e4b3-4c53-b1b0-e869669f96e4,bac6a8f7-893e-49d1-a5e1-cf6ac05ab7bc,bac6a8f7-893e-49d1-a5e1-cf6ac05ab7bc
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2022-11-29,2022-11-29,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_63,intermediary_id_63,intermediary_nm_72,intermediary_nm_72,intermediary_reg_82,intermediary_reg_82,intrust_1,intrust_1,19330277-e494-4128-819d-2f4999c450d7,19330277-e494-4128-819d-2f4999c450d7,be972056-acc3-40e7-8b7e-96effc3cd7a3,be972056-acc3-40e7-8b7e-96effc3cd7a3
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2023-03-02,2023-03-02,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_207,intermediary_id_207,intermediary_nm_167,intermediary_nm_167,intermediary_reg_205,intermediary_reg_205,intrust_1,intrust_1,0e545015-939b-42fa-92c6-941ba25afb01,0e545015-939b-42fa-92c6-941ba25afb01,611f83af-3720-486a-b81a-71254e3d3eba,611f83af-3720-486a-b81a-71254e3d3eba
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2022-11-24,2022-11-24,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_31,intermediary_id_31,intermediary_nm_33,intermediary_nm_33,intermediary_reg_30,intermediary_reg_30,intrust_1,intrust_1,c740919f-8a95-4530-b7e6-21749b843949,c740919f-8a95-4530-b7e6-21749b843949,df25c3d7-71ea-436a-a8c6-4cd4869f9077,df25c3d7-71ea-436a-a8c6-4cd4869f9077
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2023-02-07,2023-02-07,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_24,intermediary_id_24,intermediary_nm_27,intermediary_nm_27,intermediary_reg_29,intermediary_reg_29,intrust_1,intrust_1,67db22cd-73f3-469e-ad29-710d06ea1a1e,67db22cd-73f3-469e-ad29-710d06ea1a1e,8a09a8e9-6a21-4d0f-9c28-7912825fac4b,8a09a8e9-6a21-4d0f-9c28-7912825fac4b
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2023-02-09,2023-02-09,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_354,intermediary_id_354,intermediary_nm_235,intermediary_nm_235,intermediary_reg_438,intermediary_reg_438,intrust_1,intrust_1,d4310804-e3ae-414e-881e-03eed64331ee,d4310804-e3ae-414e-881e-03eed64331ee,1baecb2d-93ca-45a2-bf78-c5975fb94031,1baecb2d-93ca-45a2-bf78-c5975fb94031
business_personal_1,business_personal_1,comm_i_term_m_2,comm_i_term_m_2,currency_1,currency_1,dist_channel_1,dist_channel_1,2023-02-16,2023-02-16,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_3,intermediary_id_3,intermediary_nm_3,intermediary_nm_3,intermediary_reg_3,intermediary_reg_3,intrust_1,intrust_1,a4520839-bb56-4833-8482-6c08ab1ed7ec,a4520839-bb56-4833-8482-6c08ab1ed7ec,f0ac75e2-df42-4c01-8fdd-68fe4da93be7,f0ac75e2-df42-4c01-8fdd-68fe4da93be7
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2022-11-17,2022-11-17,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_99,intermediary_id_99,intermediary_nm_110,intermediary_nm_110,intermediary_reg_106,intermediary_reg_106,intrust_1,intrust_1,3efc19bf-90f8-42f6-a9ea-7193b60c2f60,3efc19bf-90f8-42f6-a9ea-7193b60c2f60,cacc6495-50ea-4345-9656-28d18ba41340,cacc6495-50ea-4345-9656-28d18ba41340
business_personal_1,business_personal_1,comm_i_term_m_1,comm_i_term_m_1,currency_1,currency_1,dist_channel_1,dist_channel_1,2023-01-13,2023-01-13,2023-03-17,2023-03-17,insurer_1,insurer_1,intermediary_id_80,intermediary_id_80,intermediary_nm_63,intermediary_nm_63,intermediary_reg_76,intermediary_reg_76,intrust_1,intrust_1,8244a7ac-3e43-45a3-b68f-9be9ff9fcc09,8244a7ac-3e43-45a3-b68f-9be9ff9fcc09,9cf5a445-0656-427d-9de0-6b089b3be2a6,9cf5a445-0656-427d-9de0-6b089b3be2a6
